TIMESTAMP,TIMESTAMP,yy,mm,dd,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20000214,2/14/2000,2000,2,14,2.633,1,220.119,12.718,1,324.027,0,0.504,0,97.659,1,23.112,0,2.251,0.666667,0.5044,0.625,4.958333333,1,24.45833333,1,-9999,0,381.994,1,-9999,2.175,1.646,3.892,-9999,1,1,0,-9999,1,0.73837,-9999,-9999,-9999,-9999,-9999,-10.9229,-9999,-9999,-9999,-9999,-9999,1.03121,1,-9999,0.97121,1.04436,1.13056,1,1,1,1.72554,1.61716,1.68696,1.73144,0.627849,0.625071,0.648993,0.661842,0.954682,0.944756,0.948965,0.969447,0,0,0,0,-9999,-9999
20000215,2/15/2000,2000,2,15,-2.179,1,222.842,136.652,1,225.995,0,1.565,0,98.509,1,0.027,0,2.738,1,0.719083333,1,28.79166667,1,262.7916667,1,-9999,0,382.17,1,-9999,2.108,1.6,3.594,-9999,1,1,0,-9999,1,19.1156,-9999,-9999,-9999,-9999,-9999,59.725,-9999,-9999,-9999,-9999,-9999,1.70664,1,-9999,1.6892,1.70181,1.71901,1,1,1,1.16743,1.22375,1.30246,1.45347,-0.466544,-0.470488,-0.409966,-0.249115,0.86853,0.859694,0.86836,0.874815,0,0,0,0,-9999,-9999
20000216,2/16/2000,2000,2,16,-1.504,1,225.594,33.8,1,269.387,0,1.32,0,98.636,1,0.148,0,2.762,1,0.679541667,1,-8.708333333,1,65,1,-9999,0,385.442,1,-9999,2.379,1.6,3.652,-9999,1,1,0,-9999,1,0.741338,-9999,-9999,-9999,-9999,-9999,-10.8583,-9999,-9999,-9999,-9999,-9999,1.23945,1,-9999,1.22826,1.24899,1.27661,1,1,1,1.27326,1.28759,1.36879,1.49847,0.0730064,0.0771542,0.119796,0.212411,0.878478,0.858245,0.865291,0.885985,0,0,0,0,-9999,-9999
20000217,2/17/2000,2000,2,17,-7.417,1,228.372,160.485,1,184.509,0,1.386,0,99.903,1,0.026,0,2.879,1,0.719458333,1,31.33333333,1,308.625,1,-9999,0,380.973,0.958333,-9999,2.546,1.608,3.892,-9999,1,1,0,-9999,1,13.6962,-9999,-9999,-9999,-9999,-9999,81.9542,-9999,-9999,-9999,-9999,-9999,1.58843,1,-9999,1.57837,1.59571,1.61791,1,1,1,0.714358,0.863115,0.914366,1.17011,-0.706793,-0.71079,-0.685331,-0.50273,0.694908,0.673289,0.701865,0.734075,0,0,0,0,-9999,-9999
20000218,2/18/2000,2000,2,18,-7.525,1,231.176,42.64,1,262.721,0,0.763,0,99.831,1,15.565,0,2.313,0.958333,0.497136364,0.916666667,18.33333333,1,82,1,-9999,-9999,382.793,1,-9999,2.621,1.679,3.594,-9999,1,1,0,-9999,1,1.83063,-9999,-9999,-9999,-9999,-9999,4.68118,-9999,-9999,-9999,-9999,-9999,1.23508,1,-9999,1.07735,1.2431,1.33542,1,1,1,0.675971,0.83436,0.874452,1.13221,-0.235272,-0.382737,-0.363797,-0.190594,0.768542,0.732393,0.774099,0.852576,0,0,0,0,-9999,-9999
20000219,2/19/2000,2000,2,19,-3.846,1,234.006,49.92,1,285.186,0,0.602,0,98.548,1,7.893,0,2.044,0.958333,0.444695652,0.958333333,5.166666667,1,96,1,-9999,0,382.447,1,-9999,2.7,1.7,3.652,-9999,1,1,0,-9999,1,1.75859,-9999,-9999,-9999,-9999,-9999,5.36664,-9999,-9999,-9999,-9999,-9999,0.582833,1,-9999,0.568176,0.692726,0.890066,1,1,1,0.947552,1.0536,1.09747,1.2934,0.497515,0.304482,0.403328,0.491049,1.08487,1.04519,1.08628,1.21757,0,0,0,0,-9999,-9999
20000220,2/20/2000,2000,2,20,-2.646,1,236.858,104.412,1,239.02,0,1.165,0,98.859,1,0.296,0,2.625,1,0.67275,1,-11.20833333,1,200.7916667,1,-9999,0,382.329,1,-9999,2.7,1.7,3.892,-9999,1,1,0,-9999,1,14.9746,-9999,-9999,-9999,-9999,-9999,29.375,-9999,-9999,-9999,-9999,-9999,1.52054,1,-9999,1.49722,1.52149,1.538,1,1,1,1.00358,1.09904,1.13819,1.31425,-0.385055,-0.395475,-0.367055,-0.223744,1.28357,1.25257,1.28438,1.43791,0,0,0,0,-9999,-9999
20000221,2/21/2000,2000,2,21,-2.588,1,239.733,147.68,1,213.837,0,1.533,0,99.714,1,0.011,0,1.917,1,0.476958333,1,32.75,1,284,1,-9999,0,382.557,0.958333,-9999,2.737,1.7,3.594,-9999,1,1,0,-9999,1,12.4038,-9999,-9999,-9999,-9999,-9999,53.7208,-9999,-9999,-9999,-9999,-9999,1.44412,1,-9999,1.42681,1.48578,1.63965,1,1,1,0.967818,1.07509,1.10321,1.2863,-0.341155,-0.39857,-0.355767,-0.34676,1.38105,1.36619,1.38391,1.52814,0,0,0,0,-9999,-9999
20000222,2/22/2000,2000,2,22,0.583,1,242.63,130.758,1,226.32,0,1.56,0,100.275,1,0,0,1.862,1,0.385791667,1,49.375,1,251.4583333,1,-9999,0,383.434,0.833333,-9999,2.8,1.737,3.652,-9999,1,1,0,-9999,1,4.09202,-9999,-9999,-9999,-9999,-9999,15.2917,-9999,-9999,-9999,-9999,-9999,1.40973,1,-9999,1.38632,1.43361,1.52441,1,1,1,1.31488,1.36906,1.39678,1.52975,-0.00871702,-0.0445444,-0.0143314,-0.00663505,1.62001,1.61762,1.64516,1.75964,0.04114,0.0439015,0.0525289,0.0621928,-9999,-9999
20000223,2/23/2000,2000,2,23,4.092,1,245.547,117.065,1,266.73,0,1.915,0,100.008,1,0,0,2.946,1,0.759708333,1,44.16666667,1,225.125,1,-9999,0,382.857,1,-9999,2.8,1.787,3.892,-9999,1,1,0,-9999,1,1.05465,-9999,-9999,-9999,-9999,3.44032,8.86667,-9999,-9999,-9999,-9999,9.22638,1.73819,1,-9999,1.73819,1.73819,1.73819,1,1,1,1.76828,1.75196,1.78325,1.86191,0.0155624,0.0137686,0.0450612,0.123721,1.84053,1.84816,1.8965,1.96978,0.110261,0.11681,0.142587,0.160727,-9999,-9999
20000224,2/24/2000,2000,2,24,8.837,1,248.482,88.66,1,306.53,0,2.613,0,99.453,1,1.128,0,1.538,0.958333,0.315454545,0.916666667,33.54166667,1,170.5,1,-9999,0,381.827,0.791667,-9999,2.721,1.8,3.594,-9999,1,1,0,-9999,1,0.658709,-9999,-9999,-9999,-9999,2.3395,7.06657,-9999,-9999,-9999,-9999,3.67391,1.62111,1,-9999,1.61175,1.64358,1.66317,1,1,1,2.4739,2.27521,2.31193,2.37748,0.633334,0.613584,0.662013,0.75882,2.13857,2.16898,2.19935,2.26049,0.0875021,0.0922883,0.113208,0.126897,-9999,-9999
20000225,2/25/2000,2000,2,25,3.821,1,251.435,12.393,1,320.017,0,0.762,0,99.792,1,6.131,0,3.55,0.75,0.740722222,0.75,0.541666667,1,23.83333333,1,-9999,-9999,383.308,0.208333,-9999,2.483,1.792,3.652,-9999,1,1,0,-9999,1,0.392303,-9999,-9999,-9999,-9999,1.95361,-15.7943,-9999,-9999,-9999,-9999,3.0615,1.32003,1,0.133467,1.29875,1.34095,1.43137,1,1,1,1.87882,1.94069,1.9906,2.08843,0.642906,0.638418,0.652192,0.663711,1.52425,1.52604,1.57093,1.62465,0.00444687,0.00466378,0.00575551,0.00629588,-9999,-9999
20000226,2/26/2000,2000,2,26,0.85,1,254.406,20.453,1,317.598,0,0.67,0,100.175,1,0.513,0,2.205,0.458333,-9999,0,7.416666667,1,39.33333333,1,-9999,0,383.672,0,-9999,2.496,1.758,3.892,-9999,1,1,0,-9999,1,0.45828,-9999,-9999,-9999,-9999,2.47365,6.1333,-9999,-9999,-9999,-9999,3.47306,1.59377,1,0.164331,1.38547,1.61136,1.89602,1,1,1,1.56494,1.74834,1.79787,2.02348,0.358098,0.163361,0.186541,0.27453,1.36628,1.30474,1.35198,1.64071,0.0134702,0,0.0135608,0.0449059,-9999,-9999
20000227,2/27/2000,2000,2,27,6.562,1,257.391,42.315,1,340.524,0,0.742,0,99.253,1,0.511,0,2.315,0.875,0.59252381,0.875,30.33333333,1,81.375,1,-9999,0,383.74,0,-9999,2.567,1.779,3.594,-9999,1,1,0,-9999,1,-3.47494,-9999,-9999,-9999,-9999,2.25819,-15.1576,-9999,-9999,-9999,-9999,3.62254,2.00653,1,0.16456,1.98392,2.01403,2.06394,1,1,1,2.40834,2.36281,2.41973,2.48373,0.378891,0.380061,0.409751,0.435493,1.93422,1.73917,1.94513,2.50384,0.082402,0,0.0828563,0.224026,-9999,-9999
20000228,2/28/2000,2000,2,28,5.012,1,260.391,48.512,1,301.641,0,1.614,0,98.198,1,10.969,0,3.229,1,0.859583333,1,15.08333333,1,93.29166667,1,-9999,0,383.871,0,-9999,2.275,1.692,3.652,-9999,1,1,0,-9999,1,8.20586,-9999,-9999,-9999,-9999,2.36641,-22.1542,-9999,-9999,-9999,-9999,3.97973,2.20921,1,0.167882,2.20476,2.20919,2.21779,1,1,1,2.2619,2.26303,2.31134,2.40052,0.0587349,0.058268,0.102146,0.18273,1.94346,1.72883,1.94455,2.58863,0.111774,0,0.11233,0.269809,-9999,-9999
20000229,2/29/2000,2000,2,29,1.379,1,263.404,152.468,1,230.312,0,3.64,0.166667,98.725,1,0.004,0,4.275,1,0.97825,1,57.375,1,293.2083333,1,-9999,0,383.23,0.166667,-9999,2.508,1.679,3.892,-9999,1,1,0,-9999,1,14.4046,-9999,-9999,-9999,-9999,2.48565,70.725,-9999,-9999,-9999,-9999,4.59217,1.93966,1,0.168613,1.93672,1.9388,1.96609,1,1,1,1.78945,1.9351,1.97671,2.16532,-0.00499264,-0.00253779,0.0352555,0.162072,1.69612,1.60027,1.69412,2.25901,0.248748,0,0.248748,0.525084,-9999,-9999
20000301,3/1/2000,2000,3,1,2.4,1,266.43,106.687,1,261.846,0,6.517,0.75,98.475,1,0.716,0,1.654,1,0.382333333,1,66.08333333,1,205.1666667,1,-9999,0,384.478,0.75,-9999,2.692,1.787,3.594,-9999,1,1,0,-9999,1,3.87683,-9999,-9999,-9999,-9999,1.99258,25.9083,-9999,-9999,-9999,-9999,3.67976,1.45707,1,0.163825,1.21158,1.44781,1.6872,1,1,1,1.90208,1.90214,1.92994,1.99983,0.690185,0.275027,0.484467,0.690501,1.69549,1.68252,1.7308,2.18837,0.107337,0,0.107574,0.304699,-9999,-9999
20000302,3/2/2000,2000,3,2,1.15,1,269.466,58.023,1,257.426,0,5.864,1,97.387,1,1.4,0,2.737,1,0.720166667,1,9.541666667,1,111.5833333,1,-9999,0,385.732,1,-9999,2.742,1.871,3.652,-9999,1,1,0,-9999,1,11.5352,-9999,-9999,-9999,-9999,2.35078,19.1583,-9999,-9999,-9999,-9999,3.86035,1.6462,1,0.163799,1.63573,1.67678,1.89036,1,1,1,1.6667,1.68144,1.68552,1.80606,0.0495988,-0.0187694,0.0268793,0.0476601,1.58391,1.5644,1.5858,2.07393,0.0192858,0,0.0193841,0.0851955,-9999,-9999
20000303,3/3/2000,2000,3,3,-0.675,1,272.512,135.937,1,232.119,0,4.341,0.875,97.37,1,0.008,0,3.853,0.958333,0.998913043,0.958333333,39.91304348,0.958333333,261.4166667,1,-9999,-9999,386.186,0.875,-9999,2.8,1.9,3.892,-9999,1,1,0,-9999,1,13.94,-9999,-9999,-9999,-9999,2.33532,87.7096,-9999,-9999,-9999,-9999,3.87056,2.3315,1,0.164272,2.22437,2.3315,2.3863,1,1,1,1.42445,1.528,1.54111,1.6911,-0.699419,-0.787848,-0.71362,-0.692825,1.5267,1.50946,1.5719,1.91362,0.0828328,0.0742615,0.0852319,0.0958188,-9999,-9999
20000304,3/4/2000,2000,3,4,1.017,1,275.567,164.71,1,228.328,0,4.342,1,97.531,1,0,0,2.75,1,0.715458333,1,52.04166667,1,316.75,1,-9999,0,384.888,1,-9999,2.858,1.983,3.594,-9999,1,1,0,-9999,1,16.4131,-9999,-9999,-9999,-9999,2.29058,72.1583,-9999,-9999,-9999,-9999,4.28265,1.74903,1,0.163352,1.58725,1.74903,1.81558,1,1,1,1.62616,1.68962,1.71314,1.80307,0.0993416,-0.0358929,-0.0124378,0.0962696,1.75814,1.75814,1.78842,2.11473,0.274192,0.247915,0.282122,0.315882,-9999,-9999
20000305,3/5/2000,2000,3,5,2.55,1,278.628,105.127,1,248.875,0,3.161,0.916667,97.631,1,0.24,0,2.662,1,0.64025,1,29,1,202.1666667,1,-9999,0,385.241,0.916667,-9999,2.9,2,3.652,-9999,1,1,0,-9999,1,12.2934,-9999,-9999,-9999,-9999,2.13666,28.9856,-9999,-9999,-9999,-9999,3.91322,1.92041,1,0.163716,1.74689,1.92041,1.98764,1,1,1,1.78979,1.8349,1.87056,1.91966,0.084509,-0.0585993,-0.039239,0.0865774,1.99765,2.00818,2.0293,2.26935,0.400515,0.35639,0.412128,0.459628,-9999,-9999
20000306,3/6/2000,2000,3,6,1.479,1,281.697,196.192,1,214.16,0,3.238,1,98.664,1,0,0,3.163,1,0.71625,1,46.375,1,377.2916667,1,-9999,0,384.025,1,-9999,2.9,2,3.892,-9999,1,1,0,-9999,1,23.8957,-9999,-9999,-9999,-9999,2.20656,70.575,-9999,-9999,-9999,-9999,4.45163,1.6109,1,0.163262,1.50238,1.6109,1.67378,1,1,1,1.6396,1.74741,1.79119,1.88784,0.2396,0.171265,0.203521,0.243604,2.06898,2.06649,2.10648,2.31436,0.66679,0.605227,0.685495,0.758013,-9999,-9999
20000307,3/7/2000,2000,3,7,5.946,1,284.771,145.318,1,254.008,0,5.854,0.958333,98.864,1,0.54,0,1.892,1,0.388125,1,69.5,1,279.4583333,1,-9999,0,382.993,0.958333,-9999,2.883,2.063,3.594,-9999,1,1,0,-9999,1,16.155,-9999,-9999,-9999,-9999,1.91983,22.8208,-9999,-9999,-9999,-9999,3.61403,1.89903,0.75,0.109381,1.77258,1.89903,1.95155,0.75,0.75,0.75,2.26332,2.18065,2.25044,2.27093,0.407251,0.317058,0.364507,0.407571,2.56169,2.51352,2.6526,2.75028,0.79005,0.717052,0.806135,0.881077,-9999,-9999
20000308,3/8/2000,2000,3,8,8.067,1,287.849,128.007,1,275.185,0,6.188,1,98.631,1,0,0,1.95,1,0.33025,1,45.91666667,1,246.1666667,1,-9999,0,386.97,1,-9999,3.221,2,3.652,-9999,1,1,0,-9999,1,7.28346,-9999,-9999,-9999,-9999,1.52046,28.4667,-9999,-9999,-9999,-9999,3.65573,1.80571,0.666667,0.082967,1.45772,1.80571,1.9045,0.75,0.666667,0.625,2.4897,2.38206,2.45024,2.49713,0.926972,0.498108,0.669374,0.926972,2.90772,2.81919,3.02726,3.09878,0.934133,0.833512,0.960346,1.04727,-9999,-9999
20000309,3/9/2000,2000,3,9,10.183,1,290.931,105.365,1,312.543,0,2.666,1,97.753,1,1.836,0,2.517,1,0.651958333,1,62.17391304,0.958333333,202.625,1,-9999,0,387.479,1,-9999,3.433,2.075,3.892,-9999,1,1,0,-9999,1,15.0308,-9999,-9999,-9999,-9999,2.20639,-13.0883,-9999,-9999,-9999,-9999,4.09998,1.97519,1,0.102471,1.9479,1.97519,1.97519,1,1,1,2.79602,2.60035,2.65089,2.71869,0.656794,0.650167,0.675698,0.742708,3.37655,3.31266,3.37691,3.47771,0.976329,0.927215,0.984694,1.04545,-9999,-9999
20000310,3/10/2000,2000,3,10,2.863,1,294.014,192.313,1,271.238,0,2.267,1,98.681,1,0.364,0,3.05,1,0.703826087,0.958333333,74,1,369.8333333,1,-9999,-9999,383.165,0.958333,-9999,4.358,2.8,3.594,-9999,1,1,0,-9999,1,33.1706,-9999,-9999,-9999,-9999,3.21308,100.058,-9999,-9999,-9999,-9999,8.75001,1.49897,0.958333,0.108047,1.46111,1.50066,1.52552,0.958333,0.958333,0.958333,1.76087,1.91855,2.00151,2.05421,0.469608,0.437975,0.501764,0.520218,2.99183,2.74608,2.93753,3.20041,1.33802,1.2625,1.31898,1.40018,-9999,-9999
20000311,3/11/2000,2000,3,11,-0.554,1,297.099,27.322,1,306.061,0,0.702,1,99.281,1,20.164,0,3.41,0.916667,0.5728,0.625,10.25,1,52.54166667,1,-9999,0,384.287,1,-9999,3.317,3.133,3.652,-9999,1,1,0,-9999,1,7.68359,-9999,-9999,-9999,-9999,1.58877,-2.65751,-9999,-9999,-9999,-9999,3.91881,1.02069,1,0.0964931,0.754924,1.02069,1.08361,1,1,1,1.36317,1.61539,1.65543,1.87181,0.857037,0.594359,0.66062,0.849244,2.30393,2.07442,2.2717,2.54315,0.692234,0.598309,0.682919,0.788962,-9999,-9999
20000312,3/12/2000,2000,3,12,-0.238,1,300.183,32.977,1,308.16,0,0.124,1,97.676,1,10.885,0,2.953,0.583333,-9999,0,6.791666667,1,63.41666667,1,-9999,0,381.85,1,-9999,2.846,2.808,3.892,-9999,1,1,0,-9999,1,9.36549,-9999,-9999,-9999,-9999,1.13538,-9.33579,-9999,-9999,-9999,-9999,2.93326,1.44981,1,0.0914696,1.37361,1.44981,1.46992,1,1,1,1.42396,1.65969,1.70567,1.93362,0.285365,0.254982,0.282118,0.331701,1.36826,1.28051,1.3823,1.48193,0.251878,0.219159,0.249608,0.302626,-9999,-9999
20000313,3/13/2000,2000,3,13,-2.433,1,303.267,188.305,1,199.423,0,2.303,1,99.214,1,0,0,2.608,1,0.698333333,1,50.75,1,362.125,1,-9999,0,382.042,1,-9999,2.704,2.521,3.594,-9999,1,1,0,-9999,1,40.4998,-9999,-9999,-9999,-9999,2.74077,93.4667,-9999,-9999,-9999,-9999,8.45236,1.69454,1,0.106778,1.63263,1.69454,1.7058,1,1,1,1.18999,1.44891,1.50244,1.78247,-0.185867,-0.193653,-0.176352,0.0752689,0.739416,0.719007,0.761167,0.868265,0,0,0,0,-9999,-9999
20000314,3/14/2000,2000,3,14,1.729,1,306.348,144.972,1,242.189,0,2.967,1,99.508,1,0.027,0,2.342,1,0.5885,1,51.41666667,1,278.7916667,1,-9999,0,388.119,1,-9999,2.675,2.317,3.652,-9999,1,1,0,-9999,1,10.9005,-9999,-9999,-9999,-9999,2.24369,31.1333,-9999,-9999,-9999,-9999,4.8907,1.31925,1,0.0799126,1.21184,1.31925,1.38983,1,1,1,1.7174,1.82454,1.8966,2.02507,0.621551,0.541983,0.578581,0.645723,0.958177,0.939155,1.02822,1.08914,0,0,0,0,-9999,-9999
20000315,3/15/2000,2000,3,15,6.862,1,309.427,124.345,1,263.319,0,4.19,1,99.275,1,0.002,0,2.554,1,0.69325,1,44.04166667,1,239.125,1,-9999,0,388.929,1,-9999,3.188,2.221,3.892,-9999,1,1,0,-9999,1,13.5122,-9999,-9999,-9999,-9999,2.18686,12.7542,-9999,-9999,-9999,-9999,4.1594,1.43514,1,0.0863588,1.41517,1.43265,1.4593,1,1,0.958333,2.41759,2.30164,2.36171,2.36775,0.892098,0.855248,0.930838,0.937064,1.33493,1.30766,1.42421,1.51109,0.0314314,0.026036,0.0314721,0.0765871,-9999,-9999
20000316,3/16/2000,2000,3,16,10.342,1,312.5,144.495,1,310.36,0,3.849,1,98.67,1,8.42,0,2.8,1,0.734041667,1,56.25,1,277.875,1,-9999,0,388.829,1,-9999,5.962,2.713,3.594,-9999,1,1,0,-9999,1,18.0752,-9999,-9999,-9999,-9999,2.52043,45.9542,-9999,-9999,-9999,-9999,4.37671,2.02057,1,0.0973483,2.01429,2.02057,2.02057,1,1,1,2.76345,2.36985,2.51892,2.58529,0.458293,0.321597,0.498351,0.564729,1.67172,1.63335,1.70995,1.97936,0.0946602,0.0787394,0.0947623,0.237178,-9999,-9999
20000317,3/17/2000,2000,3,17,-3.442,1,315.57,49.812,1,274.298,0,0.489,1,98.675,1,21.869,0,4.111,0.458333,-9999,-9999,-4.958333333,1,95.79166667,1,-9999,-9999,389.019,1,-9999,4.592,3.513,3.652,-9999,1,1,0,-9999,1,9.62155,-9999,-9999,-9999,-9999,1.24718,-12.1589,-9999,-9999,-9999,-9999,3.42193,0.940526,1,0.0802619,0.933514,0.951745,0.989085,1,1,1,0.961354,1.14092,1.1746,1.34639,0.213599,0.17873,0.228004,0.251226,0.453296,0.428481,0.480486,0.558901,0.0616938,0.0502276,0.0618321,0.134075,-9999,-9999
20000318,3/18/2000,2000,3,18,-6.212,1,318.633,231.617,1,184.962,0,2.312,1,100.692,1,0,0,2.146,1,0.402208333,1,60.5,1,445.4166667,1,-9999,0,388.612,1,-9999,3.704,3.267,3.892,-9999,1,1,0,-9999,1,24.9772,-9999,-9999,-9999,-9999,2.69129,72.1083,-9999,-9999,-9999,-9999,4.23797,0.793066,1,0.0779016,0.766186,0.790399,0.820407,1,1,1,0.664671,0.842387,0.863184,1.0322,0.0240381,0.0692678,0.0761782,0.09955,0.285519,0.244412,0.28021,0.290813,0.0433385,0.0362875,0.0433708,0.113918,-9999,-9999
20000319,3/19/2000,2000,3,19,-2.217,1,321.69,227.673,1,209.926,0,2.569,1,100.636,1,0.002,0,2.329,1,0.416958333,1,64.625,1,437.8333333,1,-9999,0,394.925,1,-9999,3.351,2.912,3.594,-9999,1,1,0,-9999,1,11.9189,-9999,-9999,-9999,-9999,1.83704,74.9,-9999,-9999,-9999,-9999,6.51248,0.734973,1,0.0824363,0.734973,0.739277,0.745145,1,1,1,0.857343,0.970809,0.996154,1.04179,0.23188,0.235354,0.258099,0.287427,0.314017,0.207906,0.311253,0.342586,0,0,0,0.0101446,-9999,-9999
20000320,3/20/2000,2000,3,20,-0.596,1,324.738,201.392,1,269.395,0,1.218,1,100.425,1,0.094,0,3.133,1,0.645416667,1,82.08333333,1,387.2916667,1,-9999,0,390.47,1,-9999,3.054,2.625,3.652,-9999,1,1,0,-9999,1,7.20867,-9999,-9999,-9999,-9999,2.14321,68.8833,-9999,-9999,-9999,-9999,4.69368,0.654389,1,0.0717624,0.548317,0.654389,0.678484,1,1,0.916667,0.898054,0.984544,1.00455,1.06686,0.439964,0.347826,0.36687,0.437635,0.189393,0.1122,0.189393,0.261728,0,0,0,0.0298331,-9999,-9999
20000321,3/21/2000,2000,3,21,0.487,1,327.778,108.442,1,309.405,0,0.643,1,100.469,1,0.585,0,3.213,1,0.686083333,1,57.16666667,1,208.5416667,1,-9999,0,390.016,1,-9999,3.4,2.554,3.892,-9999,1,1,0,-9999,1,6.18909,-9999,-9999,-9999,-9999,0.996363,40.9417,-9999,-9999,-9999,-9999,3.62224,0.0491838,1,0.0729347,0.0491838,0.0497243,0.0580168,1,1,1,0.975591,1.0612,1.07359,1.14461,1.01781,0.988235,1.023,1.03426,0.284213,0.235021,0.284409,0.377186,0.150841,0.150843,0.163288,0.182695,-9999,-9999
20000322,3/22/2000,2000,3,22,2.85,1,330.808,171.188,1,271.465,0,1.526,1,100.264,1,0.091,0,2.646,1,0.562791667,1,66.29166667,1,329.2083333,1,-9999,0,389.124,1,-9999,4.242,2.821,3.594,-9999,1,1,0,-9999,1,10.9484,-9999,-9999,-9999,-9999,1.81413,58.0333,-9999,-9999,-9999,-9999,5.3691,0.0313047,1,0.0805843,0.0313047,0.0601158,0.073024,1,1,0.958333,1.19011,1.2462,1.25736,1.3283,1.21507,1.17804,1.21636,1.2515,0.783087,0.760945,0.784232,0.833898,0.646228,0.646395,0.657457,0.68318,-9999,-9999
20000323,3/23/2000,2000,3,23,8.758,1,333.827,236.947,1,256.306,0,6.651,1,99.653,1,0,0,1.85,1,0.373583333,1,82.625,1,455.6666667,1,-9999,0,387.004,1,-9999,5.533,3.062,3.652,-9999,1,1,0,-9999,1,21.6861,-9999,-9999,-9999,-9999,2.16093,89.4833,-9999,-9999,-9999,-9999,8.45591,0.677681,1,0.0830687,0.652433,0.6815,0.812527,1,1,0.958333,1.90088,1.78546,1.79651,1.81033,1.12108,1.06462,1.11883,1.14089,1.86968,1.85013,1.87023,1.90147,1.15796,1.15418,1.15936,1.18036,-9999,-9999
20000324,3/24/2000,2000,3,24,9.217,1,336.836,237.163,1,247.959,0,5.832,1,99.235,0.666667,0,0,1.921,0.666667,0.340375,0.666666667,43.8125,0.666666667,456.0833333,1,-9999,-9999,386.069,1,-9999,5.404,3.666,3.892,-9999,1,1,0,-9999,1,24.5398,-9999,-9999,-9999,-9999,1.80574,104.081,-9999,-9999,-9999,-9999,9.1434,0.885508,0.916667,0.0846066,0.872089,0.888608,0.933729,0.916667,0.916667,0.791667,2.05007,2.00273,2.00563,2.05007,1.11355,1.06236,1.11901,1.1941,2.38867,2.371,2.39047,2.42222,1.44282,1.44095,1.44754,1.48456,-9999,-9999
20000325,3/25/2000,2000,3,25,9.225,1,339.831,171.578,1,279.094,0,5.689,1,98.487,1,0.367,0,2.421,1,0.613,0.916666667,63.41666667,1,329.9583333,1,-9999,0,385.737,1,-9999,6.404,3.992,3.594,-9999,1,1,0,-9999,1,10.2154,-9999,-9999,-9999,-9999,1.53223,64.6333,-9999,-9999,-9999,-9999,6.78602,1.71719,0.708333,0.0871308,1.69378,1.71719,1.77507,0.708333,0.708333,0.666667,2.21064,2.19659,2.19732,2.21064,0.503532,0.445781,0.479846,0.612723,2.78962,2.7667,2.78962,2.81184,1.37595,1.37231,1.37595,1.4186,-9999,-9999
20000326,3/26/2000,2000,3,26,8.308,1,342.814,243.165,1,269.761,0,4.791,1,97.581,1,0.015,0,3.017,1,0.822125,1,63.95833333,1,467.625,1,-9999,0,386.629,0.875,-9999,6.871,4.362,3.652,-9999,1,1,0,-9999,1,22.6771,-9999,-9999,-9999,-9999,1.65503,121.258,-9999,-9999,-9999,-9999,9.62685,1.19013,0.583333,0.0868895,1.16521,1.18525,1.19716,0.666667,0.666667,0.666667,2.30876,2.34026,2.3671,2.39203,1.17392,1.15012,1.18531,1.20679,2.77491,2.76981,2.77491,2.96028,1.65755,1.65001,1.65755,1.71105,-9999,-9999
20000327,3/27/2000,2000,3,27,6.792,1,345.783,206.505,1,258.119,0,5.239,1,97.726,1,0.003,0,2.467,1,0.534625,1,83.25,1,397.125,1,-9999,0,387.436,0.833333,-9999,6.708,4.625,3.892,-9999,1,1,0,-9999,1,20.7505,-9999,-9999,-9999,-9999,1.5845,82.2042,-9999,-9999,-9999,-9999,8.97621,0.724765,0.833333,0.0792241,0.724765,0.729484,0.758532,0.833333,0.833333,0.833333,2.3856,2.4468,2.51405,2.56597,1.72073,1.72201,1.78144,1.81558,2.59881,2.57583,2.59881,3.01503,1.54085,1.52893,1.53608,1.59579,-9999,-9999
