TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20010218,9.97,0,258.277,101.804,1,340.934,0,2.663,0,99.303,0,1.27,1,3.194,0,-9999,-9999,-9999,-9999,211.1190417,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.1344,0.0208333,80.1381,0,111.361,-9999,-9999,-9999,69.1653,0,96.1128,-9999,-9999,-9999,-0.705961,0,-9999,-0.761617,-0.726059,-0.708224,0,0,0,0.896489,0.616235,0.902121,1.1467,1.78994,1.37853,1.64783,1.86576,1.56547,1.20001,1.46342,1.56549,1.61489,1.61489,1.72115,1.81307,-9999,-9999
20010219,9.242,0,260.963,84.96,1,331.702,0,1.514,0,98.944,0,13.462,1,4.741,0,-9999,0,-9999,0,176.3479792,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,18.6692,0,72.9266,0,100.789,-9999,-9999,-9999,72.673,0,100.438,-9999,-9999,-9999,-1.14481,0,-9999,-1.16485,-1.08916,-0.997722,0,0,0,0.856362,0.589186,0.868211,1.11612,2.18887,1.54004,1.9793,2.30262,1.54715,1.1526,1.44629,1.54717,1.39406,1.39406,1.47358,1.55693,-9999,-9999
20010220,9.424,0,263.667,100.404,1,322.025,0,1.694,0,99.614,0,1.016,1,3.924,0,-9999,0,-9999,0,208.2299792,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,18.544,0,70.0966,0,96.3477,-9999,-9999,-9999,81.0784,0,111.442,-9999,-9999,-9999,-1.14072,0,-9999,-1.19803,-1.14072,-1.09845,0,0,0,0.866751,0.596178,0.87687,1.12376,2.15586,1.7535,2.01988,2.31887,1.5516,1.16475,1.45045,1.55162,1.79212,1.79212,1.88629,1.99445,-9999,-9999
20010221,8.981,0,266.389,130.399,1,320.887,0,1.824,0,99.792,0,4.318,1,2.995,0,-9999,0,-9999,0,270.1508542,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,17.4151,0,80.1381,0,109.267,-9999,-9999,-9999,69.1653,0,94.306,-9999,-9999,-9999,-0.705961,0,-9999,-0.761617,-0.726059,-0.708224,0,0,0,0.842869,0.580064,0.856529,1.1052,1.74014,1.34256,1.59883,1.82426,1.54028,1.13638,1.43988,1.5403,1.88947,1.88947,2.05381,2.13713,-9999,-9999
20010222,8.022,0,269.129,78.473,1,318.094,0,1.406,0,99.099,0,12.954,1,2.913,0,-9999,0,-9999,0,162.9557708,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,18.6692,0,72.9266,0,99.1296,-9999,-9999,-9999,72.673,0,98.7849,-9999,-9999,-9999,-1.14481,0,-9999,-1.16485,-1.08916,-0.997722,0,0,0,0.79136,0.545303,0.812581,1.06499,2.12792,1.49641,1.91703,2.25778,1.51568,1.0751,1.41688,1.5157,1.29173,1.29173,1.35701,1.43656,-9999,-9999
20010223,7.509,0,271.884,167.972,1,281.842,0,3.859,0,98.671,0,11.176,1,1.911,0,-9999,0,-9999,0,347.714375,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,18.544,0,70.0966,0,94.5107,-9999,-9999,-9999,81.0784,0,109.317,-9999,-9999,-9999,-1.14072,0,-9999,-1.19803,-1.14072,-1.09845,0,0,0,0.768675,0.529849,0.791714,1.04377,2.06193,1.68763,1.92463,2.2503,1.50093,1.04657,1.40308,1.50094,2.15851,2.15851,2.38262,2.44155,-9999,-9999
20010224,6.379,0,274.652,43.741,1,325.224,0,1.647,0,98.542,0,15.24,1,4.633,0,-9999,0,-9999,0,91.25675,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,17.4151,0,80.1381,0,107.734,-9999,-9999,-9999,69.1653,0,92.9832,-9999,-9999,-9999,-0.705961,0,-9999,-0.761617,-0.726059,-0.708224,0,0,0,0.70675,0.488097,0.739278,0.996349,1.61127,1.25118,1.46548,1.71375,1.47239,0.973302,1.37641,1.47241,1.07701,1.04352,1.08072,1.15457,-9999,-9999
20010225,9.366,0,277.434,168.873,1,299.018,0,3.742,0,99.063,0,0.254,1,2.429,0,-9999,-9999,-9999,-9999,349.5739583,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.6692,0,72.9266,0,97.7781,-9999,-9999,-9999,72.673,0,97.4381,-9999,-9999,-9999,-1.14481,0,-9999,-1.16485,-1.08916,-0.997722,0,0,0,0.867383,0.596484,0.876166,1.12146,2.19687,1.54736,1.9883,2.30668,1.54888,1.16423,1.44791,1.5489,2.1539,2.1539,2.37721,2.43546,-9999,-9999
20010226,9.901,0,280.228,126.691,1,295.267,0,4.818,0,98.961,0,0,1,1.659,0,-9999,0,-9999,0,262.4957292,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,18.544,0,70.0966,0,93.9836,-9999,-9999,-9999,81.0784,0,108.708,-9999,-9999,-9999,-1.14072,0,-9999,-1.19803,-1.14072,-1.09845,0,0,0,0.89962,0.618125,0.902497,1.14399,2.18271,1.77544,2.04872,2.33542,1.56142,1.20138,1.45963,1.56144,1.94769,1.94769,2.10068,2.19224,-9999,-9999
20010227,10.563,0,283.033,221.021,1,255.953,0,7.208,0,98.967,0,0,1,2.953,0,-9999,0,-9999,0,457.2259375,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,17.4151,0,80.1381,0,107.402,-9999,-9999,-9999,69.1653,0,92.6964,-9999,-9999,-9999,-0.705961,0,-9999,-0.761617,-0.726059,-0.708224,0,0,0,0.942813,0.647011,0.942813,1.17001,1.82532,1.40937,1.69349,1.89084,1.57579,1.24154,1.47307,1.57581,2.45845,2.45845,2.69471,2.81553,-9999,-9999
20010228,8.007,0,285.848,191.181,1,248.695,0,6.082,0,98.9,0,0,1,1.978,0,-9999,0,-9999,0,395.6261042,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,18.6692,0,72.9266,0,97.6864,-9999,-9999,-9999,72.673,0,97.3468,-9999,-9999,-9999,-1.14481,0,-9999,-1.16485,-1.08916,-0.997722,0,0,0,0.800556,0.55121,0.817297,1.06493,2.1315,1.50244,1.9225,2.25632,1.51199,1.08284,1.41343,1.51201,2.28821,2.28821,2.51501,2.60685,-9999,-9999
20010301,8.587,0,288.671,164.466,1,292.641,0,4.26,0,99.301,0,0,1,1.16,0,-9999,0,-9999,0,340.4757708,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,18.544,0,70.0966,0,93.6532,-9999,-9999,-9999,81.0784,0,108.326,-9999,-9999,-9999,-1.14072,0,-9999,-1.19803,-1.14072,-1.09845,0,0,0,0.832901,0.573005,0.844548,1.08938,2.11875,1.73063,1.9839,2.28671,1.52651,1.12097,1.427,1.52653,2.22502,2.22502,2.45033,2.51591,-9999,-9999
20010302,8.091,0,291.502,55.486,1,326.619,0,1.446,0,98.959,0,11.684,1,1.249,0,-9999,0,-9999,0,115.5023542,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,18.3814,0,80.1381,0,106.792,-9999,-9999,-9999,69.1653,0,92.1698,-9999,-9999,-9999,-0.705961,0,-9999,-0.761617,-0.726059,-0.708224,0,0,0,0.794625,0.547519,0.815499,1.06784,1.69531,1.3102,1.55097,1.7869,1.51759,1.07912,1.41866,1.51761,1.25674,1.24089,1.28209,1.36119,-9999,-9999
20010303,8.503,0,294.339,149.301,1,299.903,0,3.414,0,98.771,0,0.254,1,2.317,0,-9999,0,-9999,0,309.1706458,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,4.11285,0,72.9266,0,97.1569,-9999,-9999,-9999,72.673,0,96.8191,-9999,-9999,-9999,-1.14481,0,-9999,-1.16485,-1.08916,-0.997722,0,0,0,0.825624,0.568178,0.839216,1.0857,2.15574,1.51928,1.94701,2.27472,1.52524,1.11321,1.42581,1.52526,2.15024,2.15024,2.34176,2.43529,-9999,-9999
20010304,9.64,0,297.182,45.523,1,340.349,0,2.428,0,98.389,0,14.986,1,6.957,0,-9999,-9999,-9999,-9999,94.93541667,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-26.3051,0,70.0966,0,93.3866,-9999,-9999,-9999,81.0784,0,108.017,-9999,-9999,-9999,-1.14072,0,-9999,-1.19803,-1.14072,-1.09845,0,0,0,0.878224,0.603925,0.886708,1.13283,2.16665,1.7612,2.03089,2.32689,1.55719,1.17845,1.45568,1.55721,1.08506,1.06167,1.09825,1.16963,-9999,-9999
20010305,10.24,0,300.029,65.665,1,336.525,0,1.751,0,98.753,0,4.318,1,2.754,0,-9999,0,-9999,0,136.5165208,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-21.9325,0,80.1381,0,106.737,-9999,-9999,-9999,69.1653,0,92.1221,-9999,-9999,-9999,-0.705961,0,-9999,-0.761617,-0.726059,-0.708224,0,0,0,0.912067,0.626713,0.915052,1.15804,1.80392,1.38897,1.6635,1.8771,1.57203,1.21817,1.46955,1.57205,1.38074,1.38074,1.42747,1.51172,-9999,-9999
20010306,11.576,0,302.878,135.422,1,307.609,0,3.87,0,98.991,0,0,1,2.047,0,-9999,0,-9999,0,279.6537333,0.9375,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-4.85507,0,72.9266,0,97.3689,-9999,-9999,-9999,72.673,0,97.0303,-9999,-9999,-9999,-1.14481,0,-9999,-1.16485,-1.08916,-0.997722,0,0,0,0.994786,0.682161,0.994786,1.20517,2.31095,1.63269,2.10674,2.38658,1.60254,1.28072,1.49857,1.60256,1.87401,1.87401,2.05881,2.11952,-9999,-9999
20010307,12.002,0,305.731,230.765,1,292.417,0,3.858,0,99.472,0,0,1,1.249,0,-9999,0,-9999,0,477.3420833,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,3.69422,0,70.0966,0,93.5903,-9999,-9999,-9999,81.0784,0,108.253,-9999,-9999,-9999,-1.14072,0,-9999,-1.19803,-1.14072,-1.09845,0,0,0,1.02589,0.702858,1.02589,1.21946,2.29295,1.86687,2.16688,2.41058,1.61064,1.29592,1.50965,1.61066,2.56477,2.56477,2.81103,2.95839,-9999,-9999
20010308,11.599,0,308.584,136.419,1,308.336,0,3.28,0,99.57,0,0,1,1.529,0,-9999,0,-9999,0,282.5765833,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-10.7525,0,80.9215,0,108.027,-9999,-9999,-9999,69.8849,0,93.2932,-9999,-9999,-9999,-0.771518,0,-9999,-0.883514,-0.844243,-0.79515,0,0,0,0.996097,0.683047,0.996097,1.206,2.00859,1.58598,1.84408,2.01129,1.60314,1.28165,1.49933,1.60316,2.05914,2.05914,2.21882,2.31594,-9999,-9999
20010309,9.411,0,311.437,103.762,1,303.434,0,2.074,0,98.938,0,0,1,1.619,0,-9999,0,-9999,0,215.162875,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-14.7986,0,42.4319,0,56.7863,-9999,-9999,-9999,32.6033,0,43.6327,-9999,-9999,-9999,-0.535568,0,-9999,-0.942514,-0.538086,-0.441865,0,0,0,0.867266,0.596489,0.876929,1.1233,1.55703,1.417,1.51595,1.6287,1.55089,1.16498,1.44979,1.55091,1.7887,1.7887,1.88466,1.99334,-9999,-9999
20010310,9.764,0,314.289,234.267,1,260.683,0,5.365,0,98.647,0,0,1,2.133,0,-9999,0,-9999,0,484.57125,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,2.34763,0,54.3563,0,72.7445,-9999,-9999,-9999,45.5262,0,60.9274,-9999,-9999,-9999,-0.914298,0,-9999,-0.914298,-0.899989,-0.835777,0,0,0,0.900837,0.618671,0.900837,1.1385,1.9563,1.59315,1.85773,2.01971,1.555,1.1999,1.45363,1.55502,2.53669,2.53669,2.7795,2.92436,-9999,-9999
20010311,10.861,0,317.139,223.622,1,264.246,0,6.948,0,98.883,0,0,1,2.354,0,-9999,-9999,-9999,-9999,470.4988936,0.979166667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.49524,0,47.2025,0,63.3611,-9999,-9999,-9999,46.4981,0,62.4156,-9999,-9999,-9999,-1.2936,0,-9999,-1.38587,-1.29636,-1.26473,0,0,0,0.962991,0.660492,0.962991,1.17967,2.39423,2.08539,2.25504,2.41537,1.58202,1.25251,1.47889,1.58204,2.56772,2.56772,2.82309,2.92801,-9999,-9999
20010312,11.397,0,319.986,250.997,1,268.436,0,6.974,0,99.441,0,0,1,2.145,0,-9999,0,-9999,0,519.1080625,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,5.73925,0,45.5568,0,61.3804,-9999,-9999,-9999,63.7845,0,85.9394,-9999,-9999,-9999,-1.36688,0,-9999,-1.51603,-1.41283,-1.36166,0,0,0,0.988923,0.678075,0.988923,1.19843,2.49095,2.20739,2.36822,2.59719,1.59669,1.27335,1.4926,1.59671,2.64047,2.64047,2.89397,3.04346,-9999,-9999
20010313,12.609,0,322.829,247.798,1,276.684,0,5.842,0,99.602,0,0,1,1.479,0,-9999,0,-9999,0,512.5044583,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,6.31245,0,43.4919,0,58.7472,-9999,-9999,-9999,65.5882,0,88.5941,-9999,-9999,-9999,-1.51375,0,-9999,-1.61017,-1.57365,-1.51596,0,0,0,1.06358,0.728107,1.06358,1.24557,2.70817,2.34762,2.57879,2.81921,1.62444,1.31848,1.5275,1.62446,2.63372,2.63372,2.88415,3.03167,-9999,-9999
20010314,12.56,0,325.667,249.709,1,271.531,0,6.137,0,99.548,0,0.762,1,1.608,0,-9999,0,-9999,0,516.4490625,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,5.90804,0,42.1652,0,56.9684,-9999,-9999,-9999,65.8059,0,88.9087,-9999,-9999,-9999,-1.43622,0,-9999,-1.57906,-1.4739,-1.41897,0,0,0,1.06167,0.726793,1.06167,1.24349,2.61949,2.1951,2.46815,2.86303,1.62292,1.31648,1.52569,1.62294,2.63229,2.63229,2.88158,3.023,-9999,-9999
20010315,11.295,0,328.5,157.743,1,298.372,0,5.087,0,99.375,0,0,1,1.243,0,-9999,0,-9999,0,326.59875,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-7.15307,0,30.077,0,40.7871,-9999,-9999,-9999,25.8095,0,35,-9999,-9999,-9999,-0.432176,0,-9999,-0.651298,-0.473192,-0.453926,0,0,0,0.980015,0.672184,0.980015,1.19547,1.61984,1.13937,1.44405,1.88207,1.59523,1.26989,1.49124,1.59525,2.28303,2.28303,2.48201,2.58514,-9999,-9999
20010316,11.821,0,331.326,253.393,1,282.891,0,5.968,0,99.18,0,0,1,2.15,0,-9999,0,-9999,0,524.053875,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,7.03476,0,52.8151,0,71.7224,-9999,-9999,-9999,56.4337,0,76.6364,-9999,-9999,-9999,-1.30726,0,-9999,-1.78325,-1.34948,-1.2808,0,0,0,1.01103,0.693014,1.01103,1.21313,2.45691,2.41022,2.45691,2.5552,1.60778,1.28974,1.50549,1.6078,2.67515,2.67515,2.93604,3.09114,-9999,-9999
20010317,13.467,0,334.143,254.272,1,293.023,0,6.947,0,99.398,0,0,1,1.662,0,-9999,0,-9999,0,525.8675833,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,4.46505,0,55.0215,0,74.8157,-9999,-9999,-9999,49.3879,0,67.1554,-9999,-9999,-9999,-1.22739,0,-9999,-1.31208,-1.22739,-1.12611,0,0,0,1.11272,0.761159,1.10808,1.273,2.45939,2.08296,2.31028,2.38477,1.64538,1.35104,1.57716,1.6454,2.67244,2.67244,2.92602,3.06761,-9999,-9999
20010318,15.841,0,336.952,256.962,1,295.281,0,7.668,0,99.553,0,0,1,1.823,0,-9999,-9999,-9999,-9999,531.4222083,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.2435,0,49.6129,0,67.4767,-9999,-9999,-9999,58.4918,0,79.5526,-9999,-9999,-9999,-1.36769,0,-9999,-1.46799,-1.37251,-1.33761,0,0,0,1.26393,0.862298,1.23536,1.38417,2.72795,2.36397,2.60306,2.70402,1.69783,1.43823,1.66281,1.7084,2.64044,2.64044,2.91907,2.9991,-9999,-9999
20010319,17.325,0,339.753,239.164,1,310.709,0,9.13,0,99.427,0,0,1,1.209,0,-9999,0,-9999,0,494.6798542,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,5.34393,0,47.4529,0,64.5473,-9999,-9999,-9999,57.5673,0,78.3053,-9999,-9999,-9999,-1.39283,0,-9999,-1.50905,-1.42962,-1.38761,0,0,0,1.36151,0.927459,1.31656,1.44045,2.83246,2.4705,2.71597,2.85348,1.72954,1.49218,1.70415,1.7403,2.5207,2.5207,2.78602,2.84895,-9999,-9999
20010320,17.991,0,342.542,204.745,1,324.921,0,8.252,0,99.166,0,0,1,1.621,0,-9999,0,-9999,0,423.6268542,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,1.3116,0,37.1082,0,50.3379,-9999,-9999,-9999,50.0592,0,67.9061,-9999,-9999,-9999,-1.07131,0,-9999,-1.28549,-1.21466,-1.1004,0,0,0,1.39722,0.951594,1.34886,1.46886,2.55094,2.17027,2.44673,2.76305,1.74678,1.51818,1.72114,1.76511,2.43599,2.43599,2.67141,2.75618,-9999,-9999
20010321,16.37,0,345.32,248.703,1,319.622,0,5.806,0,99.21,0,0.254,1,1.083,0,-9999,0,-9999,0,514.3716042,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,5.68231,0,43.4228,0,58.758,-9999,-9999,-9999,63.4205,0,85.8182,-9999,-9999,-9999,-1.41632,0,-9999,-1.56722,-1.44135,-1.39155,0,0,0,1.29206,0.881317,1.26085,1.40409,2.79957,2.32063,2.64887,2.98301,1.71157,1.45887,1.67626,1.72222,2.63124,2.63124,2.88752,3.01214,-9999,-9999
20010322,15.127,0,348.086,250.012,1,313.168,0,4.266,0,99.27,0,0,1,0.742,0,-9999,0,-9999,0,517.0745625,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,5.29965,0,43.663,0,58.7666,-9999,-9999,-9999,60.8494,0,81.8979,-9999,-9999,-9999,-0.986121,0,-9999,-1.13093,-1.00027,-0.976682,0,0,0,1.20866,0.825672,1.19191,1.34919,2.37427,1.81736,2.19187,2.49289,1.68561,1.41397,1.65084,1.69461,2.67371,2.67371,2.93158,3.08652,-9999,-9999
20010323,14.557,0,350.84,241.407,1,300.342,0,4.331,0,99.281,0,0,1,0.947,0,-9999,0,-9999,0,499.3108125,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,5.22496,0,52.7107,0,70.3796,-9999,-9999,-9999,48.7718,0,65.1203,-9999,-9999,-9999,-1.03095,0,-9999,-1.50963,-1.03714,-1.00449,0,0,0,1.17642,0.803962,1.16346,1.31989,2.32438,2.21803,2.29581,2.37025,1.67154,1.39218,1.63706,1.67157,2.58943,2.58943,2.83511,2.98252,-9999,-9999
20010324,14.683,0,353.58,226.167,1,315.591,0,4.696,0,99.231,0,3.556,1,1.633,0,-9999,0,-9999,0,467.8496042,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,1.9614,0,51.0721,0,67.7261,-9999,-9999,-9999,42.4152,0,56.2463,-9999,-9999,-9999,-0.796113,0,-9999,-0.921334,-0.796113,-0.735361,0,0,0,1.18259,0.808155,1.16926,1.3261,2.09082,1.83894,1.98138,2.07214,1.675,1.39721,1.64045,1.67503,2.47794,2.47794,2.70946,2.84832,-9999,-9999
20010325,14.288,0,356.305,224.057,1,329.268,0,5.469,0,99.543,0,7.62,1,1.933,0,-9999,-9999,-9999,-9999,463.493,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.509463,0,46.6753,0,61.4699,-9999,-9999,-9999,51.7282,0,68.1245,-9999,-9999,-9999,-0.794063,0,-9999,-0.86669,-0.79888,-0.763983,0,0,0,1.15231,0.788066,1.14526,1.30633,2.06723,1.74063,1.93053,2.02934,1.66807,1.38356,1.62909,1.66809,2.38295,2.38295,2.60756,2.7424,-9999,-9999
20010326,14.036,0,359.016,277.063,1,273.323,0,7.779,0,99.481,0,1.016,1,2.406,0,-9999,0,-9999,0,572.9171875,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,9.95172,0,50.1482,0,65.5067,-9999,-9999,-9999,74.6154,0,97.4673,-9999,-9999,-9999,-1.49895,0,-9999,-1.63752,-1.53419,-1.49385,0,0,0,1.14504,0.782909,1.13648,1.29544,2.76184,2.43529,2.65351,2.82592,1.65937,1.37268,1.61636,1.65939,2.78692,2.78692,3.05281,3.20767,-9999,-9999
20010327,15.579,0,361.71,266.03,1,292.7,0,10.228,0,99.476,0,0.508,1,2.23,0,-9999,0,-9999,0,550.1409375,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,9.22887,0,46.8297,0,60.6391,-9999,-9999,-9999,72.1813,0,93.4666,-9999,-9999,-9999,-1.29475,0,-9999,-1.39706,-1.3649,-1.30662,0,0,0,1.24488,0.849643,1.22011,1.37308,2.64659,2.25414,2.51486,2.73703,1.69292,1.42914,1.658,1.70346,2.61774,2.61774,2.90835,2.95867,-9999,-9999
20010328,16.628,0,364.389,273.21,1,301.531,0,8.168,0,99.374,0,0,1,2.479,0,-9999,0,-9999,0,564.96225,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,9.50999,0,46.4922,0,59.6281,-9999,-9999,-9999,73.3681,0,94.0974,-9999,-9999,-9999,-1.39006,0,-9999,-1.52312,-1.42336,-1.39006,0,0,0,1.30599,0.890725,1.27342,1.41369,2.78793,2.30975,2.6531,2.94844,1.71821,1.46893,1.68277,1.7289,2.78135,2.78135,3.04682,3.19323,-9999,-9999
20010329,16.816,0,367.05,284.141,1,292.705,0,9.151,0,98.948,0,0,1,2.214,0,-9999,0,-9999,0,587.5282292,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,10.6389,0,49.7364,0,63.2538,-9999,-9999,-9999,73.1711,0,93.0576,-9999,-9999,-9999,-1.14486,0,-9999,-1.30656,-1.1572,-1.13732,0,0,0,1.32053,0.900361,1.28485,1.41976,2.62595,2.04981,2.44098,2.73344,1.72145,1.47533,1.68594,1.73217,2.78792,2.78792,3.0719,3.18314,-9999,-9999
20010330,17.615,0,369.691,283.618,1,295.214,0,11.839,0,99.03,0,0,1,2.045,0,-9999,0,-9999,0,586.4494583,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,12.1843,0,63.6518,0,80.2664,-9999,-9999,-9999,62.9411,0,79.3702,-9999,-9999,-9999,-1.21763,0,-9999,-1.66476,-1.2468,-1.19305,0,0,0,1.37506,0.936693,1.32953,1.45322,2.67776,2.57068,2.59424,2.67776,1.73775,1.50385,1.71224,1.74856,2.70977,2.70977,2.98891,3.06323,-9999,-9999
20010331,18.061,0,372.316,284.919,1,297.503,0,10.838,0,99.06,0,0,1,1.657,0,-9999,0,-9999,0,589.1348125,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,9.0767,0,64.2562,0,80.3997,-9999,-9999,-9999,57.5448,0,72.0022,-9999,-9999,-9999,-1.31276,0,-9999,-1.42621,-1.31276,-1.25589,0,0,0,1.40282,0.955286,1.35313,1.47075,2.79228,2.43719,2.6595,2.71829,1.74784,1.52039,1.72218,1.76618,2.7342,2.7342,3.02174,3.08991,-9999,-9999
20010401,14.578,0,374.921,273.778,1,291.855,0,5.886,0,98.632,0,0,1,1.93,0,-9999,-9999,-9999,-9999,566.1350833,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.77134,0,53.421,0,66.5437,-9999,-9999,-9999,65.4679,0,81.5498,-9999,-9999,-9999,-1.23863,0,-9999,-1.30131,-1.24123,-1.20976,0,0,0,1.17361,0.802226,1.16238,1.31972,2.52948,2.17903,2.38979,2.52948,1.67349,1.39375,1.63897,1.67351,2.82385,2.82385,3.10378,3.27089,-9999,-9999
20010402,9.991,0,377.507,252.725,1,276.486,0,5.648,0,98.795,0,0,1,2.347,0,-9999,0,-9999,0,522.6745833,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,7.87701,0,48.4746,0,60.1112,-9999,-9999,-9999,62.1758,0,77.1015,-9999,-9999,-9999,-1.80286,0,-9999,-1.87142,-1.83661,-1.77453,0,0,0,0.900939,0.619129,0.904792,1.14765,2.85441,2.52834,2.68591,2.97854,1.56489,1.20415,1.46287,1.56491,2.84353,2.84353,3.11714,3.28053,-9999,-9999
20010403,8.152,0,380.07,297.418,1,254.842,0,5.761,0,99.055,0,0,1,1.847,0,-9999,0,-9999,0,614.9376875,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,13.079,0,52.5138,0,65.1669,-9999,-9999,-9999,81.5395,0,101.186,-9999,-9999,-9999,-1.47773,0,-9999,-1.57377,-1.55819,-1.4871,0,0,0,0.803289,0.553204,0.821207,1.07072,2.44316,2.12213,2.30073,2.62891,1.5174,1.0877,1.41849,1.51742,2.94861,2.94861,3.25447,3.44082,-9999,-9999
20010404,9.488,0,382.614,254.707,1,266.311,0,7.014,0,99.039,0,0,1,1.337,0,-9999,0,-9999,0,526.7668333,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,6.63479,0,46.3621,0,57.5329,-9999,-9999,-9999,65.8976,0,81.7754,-9999,-9999,-9999,-1.51754,0,-9999,-1.60789,-1.52988,-1.48525,0,0,0,0.881912,0.606038,0.885954,1.12687,2.54322,2.11719,2.36722,2.75104,1.54931,1.17884,1.44832,1.54933,2.74583,2.74583,3.00316,3.15516,-9999,-9999
20010405,11.169,0,385.137,294.641,1,285.564,0,7.295,0,99.009,0,0,1,1.754,0,-9999,0,-9999,0,609.2035208,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,11.7662,0,51.3804,0,63.7604,-9999,-9999,-9999,75.8872,0,94.172,-9999,-9999,-9999,-1.16988,0,-9999,-1.30083,-1.2026,-1.18265,0,0,0,0.975842,0.669283,0.975842,1.19076,2.35454,1.86579,2.16608,2.53702,1.59113,1.26474,1.48741,1.59115,2.91504,2.91504,3.20305,3.37399,-9999,-9999
